"student","pianist","piece","arousal","valence"
"student_084","SR","29",80,5
"student_084","SR","30",80,4
"student_084","SR","31",30,-2
"student_084","SR","32",60,-1
"student_084","SR","34",70,-2
"student_084","SR","35",30,-2
"student_084","SR","36",10,-4
"student_084","SR","37",60,2
"student_084","SR","38",30,-2
"student_084","SR","39",80,4
"student_084","SR","41",80,4
"student_084","SR","45",40,2
"student_084","SR","46",20,-4
"student_084","SR","47",20,-2
"student_085","SR","01",40,4
"student_085","SR","02",50,-3
"student_085","SR","03",60,-4
"student_085","SR","04",80,-3
"student_085","SR","05",100,5
"student_085","SR","08",80,-4
"student_085","SR","09",90,5
"student_085","SR","11",30,1
"student_085","SR","12",40,-3
"student_085","SR","14",40,-2
"student_085","SR","15",90,-1
"student_085","SR","16",100,-5
"student_085","SR","18",70,2
"student_085","SR","19",90,-3
"student_085","SR","20",50,-1
"student_085","SR","21",80,-4
"student_085","SR","22",10,3
"student_085","SR","24",100,-5
"student_085","SR","25",0,1
"student_085","SR","26",10,0
"student_085","SR","27",80,1
"student_085","SR","28",60,-3
"student_085","SR","29",90,-3
"student_085","SR","30",70,3
"student_085","SR","31",30,2
"student_085","SR","32",100,-5
"student_085","SR","34",20,3
"student_085","SR","35",70,1
"student_085","SR","36",90,-5
"student_085","SR","37",60,2
"student_085","SR","38",50,2
"student_085","SR","39",70,-2
"student_085","SR","41",40,4
"student_085","SR","45",70,4
"student_085","SR","46",10,-2
"student_085","SR","47",10,2
"student_086","SR","01",30,5
"student_086","SR","02",20,4
"student_086","SR","03",90,-3
"student_086","SR","04",80,-3
"student_086","SR","05",90,5
"student_086","SR","08",20,-5
"student_086","SR","09",90,4
"student_086","SR","11",70,2
"student_086","SR","12",30,-3
"student_086","SR","14",90,3
"student_086","SR","15",20,0
"student_086","SR","16",10,-1
"student_086","SR","18",80,3
"student_086","SR","19",60,-1
"student_086","SR","20",90,-2
"student_086","SR","21",90,2
"student_086","SR","22",70,3
"student_086","SR","24",30,-4
"student_086","SR","25",40,4
"student_086","SR","26",60,4
"student_086","SR","27",70,-1
"student_086","SR","28",10,-2
"student_086","SR","29",100,0
"student_086","SR","30",70,2
"student_086","SR","31",80,0
"student_086","SR","32",30,-5
"student_086","SR","34",60,4
"student_086","SR","35",70,-2
"student_086","SR","36",50,-5
"student_086","SR","37",70,1
"student_086","SR","38",60,4
"student_086","SR","39",100,-1
"student_086","SR","41",100,5
"student_086","SR","45",60,3
"student_086","SR","46",70,3
"student_086","SR","47",20,2
"student_087","SR","01",100,4
"student_087","SR","02",40,-1
"student_087","SR","03",90,-3
"student_087","SR","04",50,0
"student_087","SR","05",60,4
"student_087","SR","08",30,-2
"student_087","SR","09",60,1
"student_087","SR","11",70,0
"student_087","SR","12",50,-2
"student_087","SR","14",50,2
"student_087","SR","15",30,-4
"student_087","SR","16",90,-2
"student_087","SR","18",70,3
"student_087","SR","19",90,-1
"student_087","SR","20",70,0
"student_087","SR","21",100,2
"student_087","SR","22",50,1
"student_087","SR","24",10,-3
"student_087","SR","25",50,3
"student_087","SR","26",50,1
"student_087","SR","27",100,-2
"student_087","SR","28",40,-3
"student_087","SR","29",80,1
"student_087","SR","30",50,3
"student_087","SR","31",80,-2
"student_087","SR","32",20,-4
"student_087","SR","34",40,3
"student_087","SR","35",60,-1
"student_087","SR","36",30,-3
"student_087","SR","37",40,2
"student_087","SR","38",50,2
"student_087","SR","39",80,0
"student_087","SR","41",70,4
"student_087","SR","45",50,3
"student_087","SR","46",40,1
"student_087","SR","47",10,-3
"student_088","SR","01",50,4
"student_088","SR","02",20,-1
"student_088","SR","03",100,-4
"student_088","SR","04",70,-1
"student_088","SR","05",60,3
"student_088","SR","08",0,-2
"student_088","SR","09",70,3
"student_088","SR","11",50,-2
"student_088","SR","12",20,-2
"student_088","SR","14",80,2
"student_088","SR","15",30,-4
"student_088","SR","16",10,-5
"student_088","SR","18",60,1
"student_088","SR","19",60,-3
"student_088","SR","20",80,-3
"student_088","SR","21",80,4
"student_088","SR","22",50,2
"student_088","SR","24",0,-3
"student_088","SR","25",40,2
"student_088","SR","26",30,1
"student_088","SR","27",70,-2
"student_088","SR","28",30,-2
"student_088","SR","29",90,2
"student_088","SR","30",80,2
"student_088","SR","31",30,-2
"student_088","SR","32",30,-3
"student_088","SR","34",40,1
"student_088","SR","35",40,-2
"student_088","SR","36",50,-3
"student_088","SR","37",50,1
"student_088","SR","38",60,1
"student_088","SR","39",80,-3
"student_088","SR","41",90,2
"student_088","SR","45",60,-2
"student_088","SR","46",20,-1
"student_088","SR","47",20,-2
"student_089","SR","01",80,3
"student_089","SR","02",30,0
"student_089","SR","03",100,-3
"student_089","SR","04",70,1
"student_089","SR","05",90,5
"student_089","SR","08",70,-3
"student_089","SR","09",70,3
"student_089","SR","11",70,3
"student_089","SR","12",50,-1
"student_089","SR","14",30,2
"student_089","SR","15",40,-2
"student_089","SR","16",70,-3
"student_089","SR","18",70,3
"student_089","SR","19",10,0
"student_089","SR","20",90,-4
"student_089","SR","21",70,2
"student_089","SR","22",20,1
"student_089","SR","24",40,0
"student_089","SR","25",30,2
"student_089","SR","26",60,2
"student_089","SR","27",70,1
"student_089","SR","28",10,-1
"student_089","SR","29",80,4
"student_089","SR","30",80,4
"student_089","SR","31",70,1
"student_089","SR","32",60,-1
"student_089","SR","34",70,2
"student_089","SR","35",40,-1
"student_089","SR","36",40,-2
"student_089","SR","37",30,4
"student_089","SR","38",20,1
"student_089","SR","39",90,-4
"student_089","SR","41",90,5
"student_089","SR","45",50,2
"student_089","SR","46",30,1
"student_089","SR","47",50,-1
"student_090","SR","01",20,4
"student_090","SR","02",20,2
"student_090","SR","03",100,-1
"student_090","SR","04",80,-2
"student_090","SR","05",60,4
"student_090","SR","08",50,-5
"student_090","SR","09",80,3
"student_090","SR","11",60,-1
"student_090","SR","12",50,-3
"student_090","SR","14",80,3
"student_090","SR","15",30,-4
"student_090","SR","16",0,0
"student_090","SR","18",80,3
"student_090","SR","19",80,-3
"student_090","SR","20",80,3
"student_090","SR","21",90,3
"student_090","SR","22",90,0
"student_090","SR","24",40,-5
"student_090","SR","25",20,5
"student_090","SR","26",10,1
"student_090","SR","27",90,2
"student_090","SR","28",30,-5
"student_090","SR","29",100,3
"student_090","SR","30",70,3
"student_090","SR","31",20,-1
"student_090","SR","32",60,-3
"student_090","SR","34",20,2
"student_090","SR","35",30,2
"student_090","SR","36",40,-4
"student_090","SR","37",40,5
"student_090","SR","38",10,-3
"student_090","SR","39",100,0
"student_090","SR","41",90,0
"student_090","SR","45",40,4
"student_090","SR","46",60,-2
"student_090","SR","47",30,2
"student_091","SR","01",30,5
"student_091","SR","02",30,-3
"student_091","SR","03",80,-3
"student_091","SR","04",50,0
"student_091","SR","05",70,2
"student_091","SR","08",0,-4
"student_091","SR","09",90,0
"student_091","SR","11",50,2
"student_091","SR","12",20,2
"student_091","SR","14",70,1
"student_091","SR","15",20,-1
"student_091","SR","16",10,-2
"student_091","SR","18",60,2
"student_091","SR","19",20,-2
"student_091","SR","20",80,-3
"student_091","SR","21",80,2
"student_091","SR","22",50,2
"student_091","SR","24",0,-5
"student_091","SR","25",30,-1
"student_091","SR","26",40,2
"student_091","SR","27",90,-1
"student_091","SR","28",10,-3
"student_091","SR","29",100,5
"student_091","SR","30",60,1
"student_091","SR","31",20,0
"student_091","SR","32",20,-2
"student_091","SR","34",30,2
"student_091","SR","35",20,-2
"student_091","SR","36",20,-2
"student_091","SR","37",50,3
"student_091","SR","38",20,3
"student_091","SR","39",90,-1
"student_091","SR","41",90,2
"student_091","SR","45",20,1
"student_091","SR","46",30,1
"student_091","SR","47",20,0
"student_092","SR","01",40,-4
"student_092","SR","02",70,-4
"student_092","SR","03",100,-4
"student_092","SR","04",90,3
"student_092","SR","05",60,0
"student_092","SR","08",70,-5
"student_092","SR","09",60,0
"student_092","SR","11",20,-2
"student_092","SR","12",10,-2
"student_092","SR","14",20,3
"student_092","SR","15",20,-2
"student_092","SR","16",0,0
"student_092","SR","18",80,3
"student_092","SR","19",60,-4
"student_092","SR","20",80,4
"student_092","SR","21",20,4
"student_092","SR","22",10,-1
"student_092","SR","24",20,-3
"student_092","SR","25",50,-1
"student_092","SR","26",70,1
"student_092","SR","27",40,3
"student_092","SR","28",80,-5
"student_092","SR","29",100,5
"student_092","SR","30",80,1
"student_092","SR","31",90,-5
"student_092","SR","32",0,-3
"student_092","SR","34",10,-2
"student_092","SR","35",50,-2
"student_092","SR","36",30,-3
"student_092","SR","37",20,2
"student_092","SR","38",50,2
"student_092","SR","39",100,4
"student_092","SR","41",100,0
"student_092","SR","45",20,0
"student_092","SR","46",20,-1
"student_092","SR","47",30,-4
"student_093","SR","01",10,3
"student_093","SR","02",10,1
"student_093","SR","03",80,-1
"student_093","SR","04",70,1
"student_093","SR","05",70,3
"student_093","SR","08",0,-3
"student_093","SR","09",90,4
"student_093","SR","11",90,4
"student_093","SR","12",20,0
"student_093","SR","14",60,2
"student_093","SR","15",0,-2
"student_093","SR","16",0,-3
"student_093","SR","18",70,3
"student_093","SR","19",50,1
"student_093","SR","20",80,3
"student_093","SR","21",90,3
"student_093","SR","22",50,3
"student_093","SR","24",0,-4
"student_093","SR","25",50,2
"student_093","SR","26",20,3
"student_093","SR","27",80,3
"student_093","SR","28",0,-4
"student_093","SR","29",90,4
"student_093","SR","30",70,3
"student_093","SR","31",60,-1
"student_093","SR","32",10,-2
"student_093","SR","34",10,2
"student_093","SR","35",20,1
"student_093","SR","36",10,-3
"student_093","SR","37",60,2
"student_093","SR","38",20,2
"student_093","SR","39",80,1
"student_093","SR","41",80,3
"student_093","SR","45",30,2
"student_093","SR","46",20,0
"student_093","SR","47",10,0
"student_094","SR","01",90,5
"student_094","SR","02",30,3
"student_094","SR","03",100,-5
"student_094","SR","04",40,2
"student_094","SR","05",90,-5
"student_094","SR","08",10,-1
"student_094","SR","09",50,-2
"student_094","SR","11",50,4
"student_094","SR","12",20,1
"student_094","SR","14",60,4
"student_094","SR","15",30,-3
"student_094","SR","16",50,-4
"student_094","SR","18",50,3
"student_094","SR","19",50,3
"student_094","SR","20",80,-4
"student_094","SR","21",70,-3
"student_094","SR","22",30,1
"student_094","SR","24",50,-3
"student_094","SR","25",80,4
"student_094","SR","26",100,3
"student_094","SR","27",60,-4
"student_094","SR","28",20,-2
"student_094","SR","29",100,-5
"student_094","SR","30",60,3
"student_094","SR","31",30,-1
"student_094","SR","32",70,-4
"student_094","SR","34",10,2
"student_094","SR","35",40,-2
"student_094","SR","36",50,-3
"student_094","SR","37",40,3
"student_094","SR","38",20,1
"student_094","SR","39",90,-5
"student_094","SR","41",60,-4
"student_094","SR","45",20,-2
"student_094","SR","46",30,2
"student_094","SR","47",40,2
"student_095","SR","01",20,2
"student_095","SR","02",20,-1
"student_095","SR","03",90,2
"student_095","SR","04",70,-1
"student_095","SR","05",60,1
"student_095","SR","08",30,-3
"student_095","SR","09",70,2
"student_095","SR","11",80,2
"student_095","SR","12",30,2
"student_095","SR","14",60,3
"student_095","SR","15",40,-3
"student_095","SR","16",30,-3
"student_095","SR","18",80,3
"student_095","SR","19",20,1
"student_095","SR","20",80,2
"student_095","SR","21",90,1
"student_095","SR","22",70,-1
"student_095","SR","24",20,-1
"student_095","SR","25",30,3
"student_095","SR","26",30,2
"student_095","SR","27",80,2
"student_095","SR","28",40,-3
"student_095","SR","29",90,-1
"student_095","SR","30",70,1
"student_095","SR","31",60,-1
"student_095","SR","32",40,-3
"student_095","SR","34",70,3
"student_095","SR","35",40,-1
"student_095","SR","36",20,1
"student_095","SR","37",20,1
"student_095","SR","38",40,2
"student_095","SR","39",90,-1
"student_095","SR","41",80,0
"student_095","SR","45",20,1
"student_095","SR","46",30,2
"student_095","SR","47",20,-1
"student_096","SR","01",50,4
"student_096","SR","02",50,-2
"student_096","SR","03",70,-1
"student_096","SR","04",40,-1
"student_096","SR","05",80,3
"student_096","SR","08",80,-5
"student_096","SR","09",80,3
"student_096","SR","11",40,-3
"student_096","SR","12",30,-3
"student_096","SR","14",70,3
"student_096","SR","15",60,-4
"student_096","SR","16",70,-5
"student_096","SR","18",70,1
"student_096","SR","19",40,-1
"student_096","SR","20",80,-1
"student_096","SR","21",60,2
"student_096","SR","22",30,0
"student_096","SR","24",60,-4
"student_096","SR","25",60,3
"student_096","SR","26",40,-1
"student_096","SR","27",40,-3
"student_096","SR","28",30,-4
"student_096","SR","29",80,2
"student_096","SR","30",60,5
"student_096","SR","31",90,2
"student_096","SR","32",40,-5
"student_096","SR","34",20,-2
"student_096","SR","35",30,-3
"student_096","SR","36",60,-3
"student_096","SR","37",30,-1
"student_096","SR","38",30,-2
"student_096","SR","39",80,-4
"student_096","SR","41",100,-2
"student_096","SR","45",40,0
"student_096","SR","46",60,-4
"student_096","SR","47",50,-4
"student_097","SR","01",60,3
"student_097","SR","02",30,-1
"student_097","SR","03",70,-2
"student_097","SR","04",40,0
"student_097","SR","05",80,3
"student_097","SR","08",0,-4
"student_097","SR","09",40,0
"student_097","SR","11",80,1
"student_097","SR","12",40,-1
"student_097","SR","14",60,2
"student_097","SR","15",10,-1
"student_097","SR","16",0,-3
"student_097","SR","18",60,2
"student_097","SR","19",60,1
"student_097","SR","20",60,-1
"student_097","SR","21",90,3
"student_097","SR","22",40,0
"student_097","SR","24",20,-1
"student_097","SR","25",70,4
"student_097","SR","26",40,0
"student_097","SR","27",60,2
"student_097","SR","28",30,-1
"student_097","SR","29",100,3
"student_097","SR","30",60,1
"student_097","SR","31",40,0
"student_097","SR","32",30,-2
"student_097","SR","34",60,1
"student_097","SR","35",10,1
"student_097","SR","36",60,-1
"student_097","SR","37",40,0
"student_097","SR","38",30,-1
"student_097","SR","39",80,3
"student_097","SR","41",100,2
"student_097","SR","45",60,1
"student_097","SR","46",10,0
"student_097","SR","47",0,-1
"student_098","SR","01",60,4
"student_098","SR","02",10,0
"student_098","SR","03",100,3
"student_098","SR","04",100,4
"student_098","SR","05",90,5
"student_098","SR","08",10,-5
"student_098","SR","09",70,5
"student_098","SR","11",90,1
"student_098","SR","12",20,-2
"student_098","SR","14",90,1
"student_098","SR","15",20,-1
"student_098","SR","16",20,1
"student_098","SR","18",100,4
"student_098","SR","19",30,-1
"student_098","SR","20",100,5
"student_098","SR","21",100,3
"student_098","SR","22",80,4
"student_098","SR","24",20,-3
"student_098","SR","25",60,4
"student_098","SR","26",50,1
"student_098","SR","27",100,4
"student_098","SR","28",20,-2
"student_098","SR","29",100,5
"student_098","SR","30",100,5
"student_098","SR","31",60,1
"student_098","SR","32",20,-4
"student_098","SR","34",10,3
"student_098","SR","35",70,3
"student_098","SR","36",30,-3
"student_098","SR","37",40,3
"student_098","SR","38",20,2
"student_098","SR","39",100,-1
"student_098","SR","41",90,4
"student_098","SR","45",50,2
"student_098","SR","46",20,-2
"student_098","SR","47",10,-1
"student_099","SR","01",0,0
"student_099","SR","02",0,-2
"student_099","SR","03",0,0
"student_099","SR","04",0,2
"student_099","SR","05",10,5
"student_099","SR","08",20,-4
"student_099","SR","09",10,3
"student_099","SR","11",0,0
"student_099","SR","12",10,-3
"student_099","SR","14",0,1
"student_099","SR","15",30,-4
"student_099","SR","16",20,-5
"student_099","SR","18",0,0
"student_099","SR","19",0,-1
"student_099","SR","20",0,-2
"student_099","SR","21",10,1
"student_099","SR","22",0,1
"student_099","SR","24",10,-1
"student_099","SR","25",0,0
"student_099","SR","26",10,1
"student_099","SR","27",0,1
"student_099","SR","28",60,-4
"student_099","SR","29",0,0
"student_099","SR","30",10,3
"student_099","SR","31",0,0
"student_099","SR","32",10,-1
"student_099","SR","34",0,0
"student_099","SR","35",0,1
"student_099","SR","36",20,-4
"student_099","SR","37",0,2
"student_099","SR","38",0,0
"student_099","SR","39",20,3
"student_099","SR","41",10,3
"student_099","SR","45",10,2
"student_099","SR","46",0,0
"student_099","SR","47",10,-2
"student_100","SR","01",20,-2
"student_100","SR","02",30,-1
"student_100","SR","03",70,-3
"student_100","SR","04",70,-1
"student_100","SR","05",70,3
"student_100","SR","08",30,-3
"student_100","SR","09",60,2
"student_100","SR","11",70,1
"student_100","SR","14",40,2
"student_100","SR","15",50,-2
"student_100","SR","16",60,-3
"student_100","SR","18",40,3
"student_100","SR","19",60,-2
"student_100","SR","20",30,-1
"student_100","SR","21",70,2
"student_100","SR","22",10,1
"student_100","SR","24",40,-2
"student_100","SR","25",40,1
"student_100","SR","26",40,2
"student_100","SR","27",60,2
"student_100","SR","28",40,-4
"student_100","SR","29",90,4
"student_100","SR","30",70,3
"student_100","SR","31",50,3
"student_100","SR","32",70,-4
"student_100","SR","34",10,0
"student_100","SR","35",30,-1
"student_100","SR","36",40,-3
"student_100","SR","37",10,0
"student_100","SR","38",30,1
"student_100","SR","39",40,-2
"student_100","SR","41",80,3
"student_100","SR","45",20,-1
"student_100","SR","46",20,0
"student_100","SR","47",20,-2
"student_101","SR","01",90,1
"student_101","SR","02",10,0
"student_101","SR","03",90,-1
"student_101","SR","04",80,0
"student_101","SR","05",90,5
"student_101","SR","08",10,-2
"student_101","SR","09",100,3
"student_101","SR","11",60,2
"student_101","SR","12",80,0
"student_101","SR","14",50,1
"student_101","SR","15",30,2
"student_101","SR","16",30,-2
"student_101","SR","18",50,4
"student_101","SR","19",60,-3
"student_101","SR","20",80,-2
"student_101","SR","21",90,1
"student_101","SR","22",90,3
"student_101","SR","24",50,0
"student_101","SR","25",50,3
"student_101","SR","26",50,2
"student_101","SR","27",100,2
"student_101","SR","28",10,0
"student_101","SR","29",90,2
"student_101","SR","30",90,5
"student_101","SR","31",80,0
"student_101","SR","32",20,-2
"student_101","SR","34",30,2
"student_101","SR","35",40,1
"student_101","SR","36",30,-1
"student_101","SR","37",40,3
"student_101","SR","38",30,0
"student_101","SR","39",80,-2
"student_101","SR","41",90,3
"student_101","SR","45",30,-2
"student_101","SR","46",50,0
"student_101","SR","47",80,-3
"student_103","SR","01",0,5
"student_103","SR","02",10,-1
"student_103","SR","03",100,5
"student_103","SR","04",50,3
"student_103","SR","05",70,5
"student_103","SR","08",0,-2
"student_103","SR","09",60,4
"student_103","SR","11",30,2
"student_103","SR","12",20,2
"student_103","SR","14",40,3
"student_103","SR","15",20,-2
"student_103","SR","16",30,-3
"student_103","SR","18",60,3
"student_103","SR","19",10,2
"student_103","SR","20",60,-3
"student_103","SR","21",40,2
"student_103","SR","22",50,3
"student_103","SR","24",20,-2
"student_103","SR","25",20,3
"student_103","SR","26",20,3
"student_103","SR","27",80,5
"student_103","SR","28",40,-2
"student_103","SR","29",90,4
"student_103","SR","30",70,3
"student_103","SR","31",60,-3
"student_103","SR","32",20,-1
"student_103","SR","34",30,2
"student_103","SR","35",20,1
"student_103","SR","36",60,-3
"student_103","SR","37",20,1
"student_103","SR","38",30,1
"student_103","SR","39",100,4
"student_103","SR","41",60,4
"student_103","SR","45",30,1
"student_103","SR","46",30,1
"student_103","SR","47",40,-3
"student_104","SR","01",50,3
"student_104","SR","02",20,1
"student_104","SR","03",80,-2
"student_104","SR","04",60,1
"student_104","SR","05",50,2
"student_104","SR","08",20,-1
"student_104","SR","09",70,0
"student_104","SR","11",50,-1
"student_104","SR","12",20,0
"student_104","SR","14",70,2
"student_104","SR","15",20,1
"student_104","SR","16",10,-2
"student_104","SR","18",70,1
"student_104","SR","19",30,0
"student_104","SR","20",70,1
"student_104","SR","21",80,0
"student_104","SR","22",60,1
"student_104","SR","24",10,-1
"student_104","SR","25",40,0
"student_104","SR","26",50,0
"student_104","SR","27",80,-2
"student_104","SR","28",20,0
"student_104","SR","29",90,1
"student_104","SR","30",60,1
"student_104","SR","31",30,0
"student_104","SR","32",20,-3
"student_104","SR","34",30,-1
"student_104","SR","35",40,2
"student_104","SR","36",30,-1
"student_104","SR","37",60,1
"student_104","SR","38",20,0
"student_104","SR","39",70,-1
"student_104","SR","41",80,2
"student_104","SR","45",50,1
"student_104","SR","46",40,-3
"student_104","SR","47",20,0
"student_105","SR","01",80,2
"student_105","SR","02",10,-1
"student_105","SR","03",90,-1
"student_105","SR","04",30,0
"student_105","SR","05",90,4
"student_105","SR","08",80,-4
"student_105","SR","09",80,4
"student_105","SR","11",80,1
"student_105","SR","12",70,-2
"student_105","SR","14",90,5
"student_105","SR","15",50,-4
"student_105","SR","16",80,-4
"student_105","SR","18",60,2
"student_105","SR","19",80,-2
"student_105","SR","20",100,-1
"student_105","SR","21",90,2
"student_105","SR","22",20,0
"student_105","SR","24",20,-1
"student_105","SR","25",30,1
"student_105","SR","26",30,1
"student_105","SR","27",70,1
"student_105","SR","28",40,-3
"student_105","SR","29",90,2
"student_105","SR","30",80,2
"student_105","SR","31",70,-2
"student_105","SR","32",40,-3
"student_105","SR","34",40,0
"student_105","SR","35",70,0
"student_105","SR","36",30,-2
"student_105","SR","37",60,2
"student_105","SR","38",20,1
"student_105","SR","39",70,2
"student_105","SR","41",80,2
"student_105","SR","45",30,2
"student_105","SR","46",40,1
"student_105","SR","47",20,-2
"student_106","SR","01",70,-1
"student_106","SR","02",80,-1
"student_106","SR","03",70,0
"student_106","SR","04",70,1
"student_106","SR","05",90,5
"student_106","SR","08",40,-4
"student_106","SR","09",80,4
"student_106","SR","11",80,3
"student_106","SR","12",60,-2
"student_106","SR","14",80,5
"student_106","SR","15",70,-4
"student_106","SR","16",70,-4
"student_106","SR","18",80,4
"student_106","SR","19",50,-2
"student_106","SR","20",70,4
"student_106","SR","21",50,3
"student_106","SR","22",70,3
"student_106","SR","24",30,-2
"student_106","SR","25",80,-2
"student_106","SR","26",100,1
"student_106","SR","27",70,3
"student_106","SR","28",60,-1
"student_106","SR","29",80,4
"student_106","SR","30",70,4
"student_106","SR","31",80,0
"student_106","SR","32",60,-2
"student_106","SR","34",60,2
"student_106","SR","35",40,2
"student_106","SR","36",70,-4
"student_106","SR","37",50,-1
"student_106","SR","38",50,3
"student_106","SR","39",60,4
"student_106","SR","41",90,4
"student_106","SR","45",80,4
"student_106","SR","46",70,1
"student_106","SR","47",70,-3
"student_107","SR","01",70,4
"student_107","SR","02",10,-2
"student_107","SR","03",90,-2
"student_107","SR","04",60,-2
"student_107","SR","05",70,4
"student_107","SR","08",10,-4
"student_107","SR","09",50,5
"student_107","SR","11",80,1
"student_107","SR","12",30,-3
"student_107","SR","14",80,4
"student_107","SR","15",30,-3
"student_107","SR","16",20,0
"student_107","SR","18",70,4
"student_107","SR","19",70,-2
"student_107","SR","20",90,1
"student_107","SR","21",80,1
"student_107","SR","22",80,3
"student_107","SR","24",20,-3
"student_107","SR","25",40,0
"student_107","SR","26",30,3
"student_107","SR","27",70,2
"student_107","SR","28",10,-4
"student_107","SR","29",90,1
"student_107","SR","30",70,4
"student_107","SR","31",30,0
"student_107","SR","32",30,-5
"student_107","SR","34",20,0
"student_107","SR","35",40,0
"student_107","SR","36",30,-2
"student_107","SR","37",50,3
"student_107","SR","38",20,2
"student_107","SR","39",80,-3
"student_107","SR","41",100,3
"student_107","SR","45",40,0
"student_107","SR","46",20,0
"student_107","SR","47",0,-4
"student_108","SR","01",100,-1
"student_108","SR","02",40,-2
"student_108","SR","03",80,5
"student_108","SR","04",70,3
"student_108","SR","05",90,4
"student_108","SR","08",60,-2
"student_108","SR","09",60,2
"student_108","SR","11",70,2
"student_108","SR","12",10,-1
"student_108","SR","14",90,5
"student_108","SR","15",80,-3
"student_108","SR","16",90,-5
"student_108","SR","18",80,3
"student_108","SR","19",10,0
"student_108","SR","20",90,5
"student_108","SR","21",50,3
"student_108","SR","22",50,1
"student_108","SR","24",100,-4
"student_108","SR","25",50,1
"student_108","SR","26",80,-1
"student_108","SR","27",70,2
"student_108","SR","28",100,-3
"student_108","SR","29",80,4
"student_108","SR","30",50,2
"student_108","SR","31",70,1
"student_108","SR","32",70,-2
"student_108","SR","34",0,1
"student_108","SR","35",0,0
"student_108","SR","36",0,0
"student_108","SR","37",50,2
"student_108","SR","38",10,0
"student_108","SR","39",100,4
"student_108","SR","41",100,3
"student_108","SR","45",40,0
"student_108","SR","46",70,-1
"student_108","SR","47",100,-1
"student_109","SR","01",20,4
"student_109","SR","02",10,0
"student_109","SR","03",80,-3
"student_109","SR","04",50,2
"student_109","SR","05",60,3
"student_109","SR","08",0,-1
"student_109","SR","09",70,4
"student_109","SR","11",50,3
"student_109","SR","12",10,-3
"student_109","SR","14",50,2
"student_109","SR","15",10,2
"student_109","SR","16",10,0
"student_109","SR","18",50,2
"student_109","SR","19",50,2
"student_109","SR","20",60,2
"student_109","SR","21",80,5
"student_109","SR","22",30,2
"student_109","SR","24",0,-1
"student_109","SR","25",30,4
"student_109","SR","26",40,3
"student_109","SR","27",80,4
"student_109","SR","28",20,-4
"student_109","SR","29",100,4
"student_109","SR","30",50,3
"student_109","SR","31",50,3
"student_109","SR","32",30,-2
"student_109","SR","34",20,0
"student_109","SR","35",20,0
"student_109","SR","36",30,-3
"student_109","SR","37",60,2
"student_109","SR","38",20,3
"student_109","SR","39",90,4
"student_109","SR","41",70,3
"student_109","SR","45",30,0
"student_109","SR","46",30,2
"student_109","SR","47",10,-1
"student_110","SR","01",20,5
"student_110","SR","02",50,1
"student_110","SR","03",100,-2
"student_110","SR","04",60,-2
"student_110","SR","05",60,5
"student_110","SR","08",30,-5
"student_110","SR","09",80,4
"student_110","SR","11",90,-1
"student_110","SR","12",20,-1
"student_110","SR","14",100,3
"student_110","SR","15",80,-3
"student_110","SR","16",50,-4
"student_110","SR","18",70,3
"student_110","SR","19",80,1
"student_110","SR","20",90,-2
"student_110","SR","21",50,4
"student_110","SR","22",70,3
"student_110","SR","24",20,-4
"student_110","SR","25",20,4
"student_110","SR","26",20,1
"student_110","SR","27",100,0
"student_110","SR","28",50,-3
"student_110","SR","29",90,4
"student_110","SR","30",70,3
"student_110","SR","31",90,-3
"student_110","SR","32",40,-4
"student_110","SR","34",60,2
"student_110","SR","35",70,-1
"student_110","SR","36",50,-2
"student_110","SR","37",30,4
"student_110","SR","38",50,3
"student_110","SR","39",100,0
"student_110","SR","41",100,3
"student_110","SR","45",70,3
"student_110","SR","46",20,1
"student_110","SR","47",50,-5
"student_111","SR","01",60,-3
"student_111","SR","02",20,0
"student_111","SR","03",90,-2
"student_111","SR","04",90,2
"student_111","SR","05",40,1
"student_111","SR","08",40,-2
"student_111","SR","09",70,3
"student_111","SR","11",100,1
"student_111","SR","12",80,-3
"student_111","SR","14",90,4
"student_111","SR","15",50,1
"student_111","SR","16",50,0
"student_111","SR","18",90,5
"student_111","SR","19",70,-1
"student_111","SR","20",100,5
"student_111","SR","21",100,5
"student_111","SR","22",20,1
"student_111","SR","24",20,-1
"student_111","SR","25",60,-3
"student_111","SR","26",70,1
"student_111","SR","27",90,4
"student_111","SR","28",70,-3
"student_111","SR","29",90,5
"student_111","SR","30",90,3
"student_111","SR","31",60,-1
"student_111","SR","32",70,-4
"student_111","SR","34",50,-2
"student_111","SR","35",50,-2
"student_111","SR","36",60,-3
"student_111","SR","37",60,-1
"student_111","SR","38",50,-1
"student_111","SR","39",50,2
"student_111","SR","41",80,2
"student_111","SR","45",50,-1
"student_111","SR","46",70,-2
"student_111","SR","47",80,-4
"student_112","SR","01",90,4
"student_112","SR","02",20,1
"student_112","SR","03",70,3
"student_112","SR","04",50,2
"student_112","SR","05",40,2
"student_112","SR","08",50,-2
"student_112","SR","09",40,3
"student_112","SR","11",70,-2
"student_112","SR","12",30,2
"student_112","SR","14",30,2
"student_112","SR","15",30,-2
"student_112","SR","16",20,0
"student_112","SR","18",40,2
"student_112","SR","19",30,2
"student_112","SR","20",60,3
"student_112","SR","21",80,4
"student_112","SR","22",60,3
"student_112","SR","24",30,-1
"student_112","SR","25",30,2
"student_112","SR","26",30,2
"student_112","SR","27",50,2
"student_112","SR","28",40,-2
